Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,245.5,249.5,243.5,249.0,213.81265258789062,7985000
2016-08-02,249.5,251.0,247.0,250.0,214.67132568359375,8737000
2016-08-03,246.0,249.0,245.5,249.0,213.81265258789062,5517000
2016-08-04,251.0,251.0,239.5,242.5,208.23121643066406,14502000
2016-08-05,242.5,249.0,242.5,249.0,213.81265258789062,8164000
2016-08-08,251.0,251.0,248.0,248.5,213.38331604003906,5768000
2016-08-09,249.5,250.0,248.0,250.0,214.67132568359375,3950000
2016-08-10,251.0,251.0,248.5,250.0,214.67132568359375,3066000
2016-08-11,250.5,250.5,245.0,248.5,213.38331604003906,3896000
2016-08-12,250.0,251.0,247.5,249.0,213.81265258789062,2999000
2016-08-15,250.0,250.5,247.5,249.0,213.81265258789062,2509000
2016-08-16,249.5,249.5,245.5,249.5,214.24200439453125,3809000
2016-08-17,249.5,253.5,249.0,250.5,215.10069274902344,8736000
2016-08-18,251.0,252.0,249.0,250.0,214.67132568359375,3773000
2016-08-19,250.0,250.0,245.0,245.0,210.3779296875,5360000
2016-08-22,245.0,248.0,242.0,243.0,208.66055297851562,5158000
2016-08-23,242.5,245.5,242.5,244.0,209.51922607421875,3854000
2016-08-24,244.0,245.5,241.0,241.0,206.9431610107422,3420000
2016-08-25,242.0,244.0,241.5,243.0,208.66055297851562,4837000
2016-08-26,244.5,245.0,242.0,243.5,209.0898895263672,3444000
2016-08-29,245.0,245.5,242.0,244.5,209.94857788085938,4245000
2016-08-30,246.5,249.5,245.5,249.5,214.24200439453125,4230000
2016-08-31,249.5,251.0,247.5,250.0,214.67132568359375,6161000
2016-09-01,252.0,252.0,248.5,250.5,215.10069274902344,5590000
2016-09-02,250.0,251.0,245.0,245.0,210.3779296875,4130000
2016-09-05,250.0,257.0,250.0,256.5,220.25279235839844,12917000
2016-09-06,256.5,256.5,252.5,253.5,217.67674255371094,6943000
2016-09-07,255.0,260.5,253.5,254.0,218.10609436035156,8711000
2016-09-08,250.5,253.5,250.5,251.0,215.530029296875,7615000
2016-09-09,246.5,247.0,243.0,245.0,210.3779296875,7954000
2016-09-12,239.0,240.0,237.0,238.5,204.7964630126953,5499000
2016-09-13,240.0,241.0,237.0,239.5,205.6551513671875,4518000
2016-09-14,239.0,244.0,239.0,240.0,206.08448791503906,6876000
2016-09-19,239.5,243.0,239.5,242.0,207.80184936523438,8097000
2016-09-20,245.0,248.0,243.5,245.5,210.8072509765625,9510000
2016-09-21,247.0,248.5,245.0,246.0,211.23660278320312,6637000
2016-09-22,248.0,248.5,244.5,245.5,210.8072509765625,4019000
2016-09-23,245.5,247.0,245.0,246.5,211.66595458984375,3347000
2016-09-26,244.5,245.0,243.5,244.0,209.51922607421875,4076000
2016-09-27,244.0,244.0,244.0,244.0,209.51922607421875,0
2016-09-29,243.0,245.0,243.0,245.0,210.3779296875,6015000
2016-09-30,238.0,241.5,238.0,240.5,206.5138397216797,6825000
2016-10-03,241.0,243.0,240.0,241.0,206.9431610107422,4515000
