Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,13.050000190734863,13.100000381469727,12.800000190734863,12.899999618530273,10.274367332458496,61423000
2016-08-02,12.949999809265137,13.050000190734863,12.899999618530273,13.050000190734863,10.393837928771973,59588000
2016-08-03,13.0,13.149999618530273,12.850000381469727,13.050000190734863,10.393837928771973,90504000
2016-08-04,13.100000381469727,13.149999618530273,12.899999618530273,13.0,10.35401439666748,45784000
2016-08-05,13.100000381469727,13.449999809265137,13.0,13.350000381469727,10.632777214050293,138844000
2016-08-08,13.649999618530273,13.75,13.550000190734863,13.600000381469727,10.831892967224121,99858000
2016-08-09,13.600000381469727,13.600000381469727,13.25,13.350000381469727,10.632777214050293,67880000
2016-08-10,13.300000190734863,13.300000190734863,12.800000190734863,13.0,10.35401439666748,85940000
2016-08-11,12.949999809265137,12.949999809265137,12.5,12.699999809265137,10.115076065063477,117735000
2016-08-12,12.800000190734863,12.850000381469727,12.550000190734863,12.699999809265137,10.115076065063477,52463000
2016-08-15,12.699999809265137,12.699999809265137,12.149999618530273,12.149999618530273,9.677021980285645,113884000
2016-08-16,12.100000381469727,12.449999809265137,12.100000381469727,12.449999809265137,9.915959358215332,105147000
2016-08-17,12.5,12.649999618530273,12.149999618530273,12.300000190734863,9.796491622924805,69202000
2016-08-18,12.300000190734863,12.300000190734863,12.100000381469727,12.25,9.756667137145996,48513000
2016-08-19,12.5,12.949999809265137,12.5,12.699999809265137,10.115076065063477,129954000
2016-08-22,12.850000381469727,12.899999618530273,12.550000190734863,12.649999618530273,10.075252532958984,78639000
2016-08-23,12.649999618530273,12.800000190734863,12.5,12.600000381469727,10.035429000854492,63090000
2016-08-24,12.699999809265137,12.75,12.300000190734863,12.300000190734863,9.796491622924805,67400000
2016-08-25,12.550000190734863,12.949999809265137,12.5,12.850000381469727,10.23454475402832,123185000
2016-08-26,12.949999809265137,12.949999809265137,12.800000190734863,12.850000381469727,10.23454475402832,45934000
2016-08-29,12.75,12.800000190734863,12.350000381469727,12.550000190734863,9.995606422424316,54895000
2016-08-30,12.699999809265137,12.850000381469727,12.600000381469727,12.75,10.154899597167969,42165000
2016-08-31,12.800000190734863,12.800000190734863,12.399999618530273,12.550000190734863,9.995606422424316,85442000
2016-09-01,12.300000190734863,12.350000381469727,12.100000381469727,12.149999618530273,9.677021980285645,75970000
2016-09-02,12.149999618530273,12.149999618530273,11.550000190734863,11.800000190734863,9.398259162902832,108800000
2016-09-05,11.949999809265137,12.25,11.899999618530273,12.25,9.756667137145996,88474000
2016-09-06,12.149999618530273,12.25,12.050000190734863,12.199999809265137,9.71684455871582,34387000
2016-09-07,12.199999809265137,12.25,12.100000381469727,12.149999618530273,9.677021980285645,30919000
2016-09-08,12.050000190734863,12.149999618530273,11.949999809265137,12.100000381469727,9.637199401855469,45483000
2016-09-09,11.800000190734863,11.899999618530273,11.699999809265137,11.75,9.358436584472656,56489000
2016-09-12,11.25,11.550000190734863,11.25,11.300000190734863,9.000028610229492,72443000
2016-09-13,11.600000381469727,11.75,11.300000190734863,11.449999809265137,9.119498252868652,108204000
2016-09-14,11.399999618530273,11.449999809265137,11.149999618530273,11.199999809265137,8.920382499694824,79753000
2016-09-19,11.300000190734863,11.449999809265137,11.199999809265137,11.399999618530273,9.079673767089844,57247000
2016-09-20,11.350000381469727,11.800000190734863,11.350000381469727,11.75,9.358436584472656,94119000
2016-09-21,11.899999618530273,12.100000381469727,11.800000190734863,11.899999618530273,9.4779052734375,136949000
2016-09-22,12.0,12.050000190734863,11.649999618530273,11.699999809265137,9.318613052368164,47644000
2016-09-23,11.699999809265137,11.899999618530273,11.649999618530273,11.75,9.358436584472656,33799000
2016-09-26,11.75,11.800000190734863,11.600000381469727,11.600000381469727,9.238966941833496,34713000
2016-09-27,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,9.238966941833496,0
2016-09-29,11.75,11.800000190734863,11.5,11.649999618530273,9.278789520263672,48545000
2016-09-30,11.5,11.550000190734863,11.399999618530273,11.449999809265137,9.119498252868652,34599000
2016-10-03,11.649999618530273,12.199999809265137,11.600000381469727,12.149999618530273,9.677021980285645,150615000
2016-10-04,12.050000190734863,12.149999618530273,12.0,12.149999618530273,9.677021980285645,50443000
2016-10-05,12.100000381469727,12.300000190734863,12.0,12.25,9.756667137145996,47582000
2016-10-06,12.399999618530273,12.449999809265137,12.25,12.300000190734863,9.796491622924805,54121000
2016-10-07,12.300000190734863,12.300000190734863,12.0,12.0,9.557552337646484,50973000
2016-10-11,12.149999618530273,12.199999809265137,11.550000190734863,11.649999618530273,9.278789520263672,80573000
2016-10-12,11.600000381469727,11.800000190734863,11.449999809265137,11.699999809265137,9.318613052368164,58674000
2016-10-13,11.75,11.800000190734863,11.600000381469727,11.800000190734863,9.398259162902832,52845000
2016-10-14,11.800000190734863,11.800000190734863,11.550000190734863,11.600000381469727,9.238966941833496,49031000
2016-10-17,11.600000381469727,11.699999809265137,11.5,11.600000381469727,9.238966941833496,39158000
2016-10-18,11.699999809265137,11.75,11.600000381469727,11.75,9.358436584472656,32810000
2016-10-19,11.75,12.050000190734863,11.75,11.949999809265137,9.517727851867676,58910000
2016-10-20,12.0,12.050000190734863,11.899999618530273,12.0,9.557552337646484,35516000
2016-10-21,12.100000381469727,12.600000381469727,12.100000381469727,12.449999809265137,9.915959358215332,170744000
2016-10-24,12.649999618530273,12.899999618530273,12.649999618530273,12.800000190734863,10.194722175598145,113031000
2016-10-25,13.0,13.149999618530273,12.899999618530273,13.0,10.35401439666748,124155000
2016-10-26,12.899999618530273,13.100000381469727,12.899999618530273,13.100000381469727,10.433662414550781,55922000
2016-10-27,13.199999809265137,13.25,12.800000190734863,12.850000381469727,10.23454475402832,74697000
2016-10-28,12.949999809265137,12.949999809265137,12.350000381469727,12.350000381469727,9.83631420135498,142578000
2016-10-31,12.199999809265137,12.25,11.949999809265137,12.0,9.557552337646484,124309000
2016-11-01,12.100000381469727,12.350000381469727,12.050000190734863,12.25,9.756667137145996,66094000
2016-11-02,12.050000190734863,12.199999809265137,12.0,12.100000381469727,9.637199401855469,59437000
2016-11-03,12.0,12.199999809265137,11.949999809265137,11.949999809265137,9.517727851867676,49328000
2016-11-04,12.0,12.149999618530273,11.899999618530273,12.0,9.557552337646484,51497000
2016-11-07,12.050000190734863,12.149999618530273,11.949999809265137,12.0,9.557552337646484,34180000
2016-11-08,12.199999809265137,12.350000381469727,12.149999618530273,12.25,9.756667137145996,49077000
2016-11-09,12.25,12.300000190734863,11.5,11.5,9.159320831298828,116499000
2016-11-10,11.850000381469727,12.100000381469727,11.800000190734863,11.800000190734863,9.398259162902832,71849000
2016-11-11,11.550000190734863,11.600000381469727,11.350000381469727,11.449999809265137,9.119498252868652,70817000
2016-11-14,11.350000381469727,11.449999809265137,11.25,11.350000381469727,9.039851188659668,41434000
2016-11-15,11.350000381469727,11.600000381469727,11.350000381469727,11.399999618530273,9.079673767089844,60023000
2016-11-16,11.600000381469727,11.649999618530273,11.399999618530273,11.399999618530273,9.079673767089844,46294000
2016-11-17,11.5,11.699999809265137,11.449999809265137,11.649999618530273,9.278789520263672,61731000
2016-11-18,11.649999618530273,11.75,11.5,11.649999618530273,9.278789520263672,44321000
2016-11-21,11.649999618530273,11.850000381469727,11.649999618530273,11.75,9.358436584472656,50034000
2016-11-22,11.75,11.850000381469727,11.649999618530273,11.75,9.358436584472656,53082000
2016-11-23,11.75,11.850000381469727,11.649999618530273,11.649999618530273,9.278789520263672,30157000
2016-11-24,11.649999618530273,11.699999809265137,11.5,11.550000190734863,9.199143409729004,28755000
2016-11-25,11.550000190734863,11.649999618530273,11.5,11.649999618530273,9.278789520263672,20730000
2016-11-28,11.699999809265137,11.699999809265137,11.5,11.5,9.159320831298828,33103000
2016-11-29,11.5,11.649999618530273,11.449999809265137,11.550000190734863,9.199143409729004,32332000
2016-11-30,11.550000190734863,11.649999618530273,11.449999809265137,11.449999809265137,9.119498252868652,46589000
2016-12-01,11.550000190734863,11.649999618530273,11.449999809265137,11.449999809265137,9.119498252868652,40043000
2016-12-02,11.399999618530273,11.399999618530273,11.300000190734863,11.350000381469727,9.039851188659668,39493000
2016-12-05,11.350000381469727,11.600000381469727,11.350000381469727,11.550000190734863,9.199143409729004,31466000
2016-12-06,11.550000190734863,11.600000381469727,11.449999809265137,11.5,9.159320831298828,27059000
2016-12-07,11.550000190734863,11.800000190734863,11.5,11.800000190734863,9.398259162902832,56283000
2016-12-08,11.949999809265137,12.050000190734863,11.899999618530273,12.0,9.557552337646484,93743000
2016-12-09,11.949999809265137,12.0,11.800000190734863,11.899999618530273,9.4779052734375,34030000
